dataset,split,image_path,species,health_labels,health_class,bbox
HousePlant,train,datasets/HousePlants/train/images/1571438_jpg.rf.5004e8489d972cc3ac0a9da3dc4d3834.jpg,,powdery mildew,unhealthy,"[('Unhealthy-Powdery-Mildew', 0.4601990049751244, 0.49137931034482757, 0.7947761194029851, 0.946360153256705)]"
HousePlant,train,datasets/HousePlants/train/images/20230816_193729_jpg.rf.dadfd2760e7411db2aab5819018872b6.jpg,Aloe-Vera-Aloe-barbadensis-,rust,unhealthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.370361328125, 0.6995442708333334, 0.47216796875, 0.4661458333333333), ('Aloe-Vera-Aloe-barbadensis-', 0.273193359375, 0.732421875, 0.21142578125, 0.19270833333333334), ('Aloe-Vera-Aloe-barbadensis-', 0.452880859375, 0.5677083333333334, 0.12646484375, 0.20768229166666666), ('Aloe-Vera-Aloe-barbadensis-', 0.460693359375, 0.71484375, 0.16943359375, 0.12174479166666667), ('Unhealthy-Rust', 0.4541015625, 0.7106119791666666, 0.0693359375, 0.068359375), ('Aloe-Vera-Aloe-barbadensis-', 0.227783203125, 0.7177734375, 0.16455078125, 0.12109375)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_70_jpg.rf.9072959db35e7c9c92c003e461a50e23.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.49866666666666665, 0.402, 0.9973333333333333, 0.804), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.18533333333333332, 0.47, 0.37066666666666664, 0.5133333333333333), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.6546666666666666, 0.38666666666666666, 0.6906666666666667, 0.7493333333333333)]"
HousePlant,train,datasets/HousePlants/train/images/Dehydration_SnakePlant-12-_jpeg.rf.e13f93ffba3ce63c03cbd9f30856435a.jpg,,dehydration,unhealthy,"[('Unhealthy-Dehydration', 0.8828125, 0.51708984375, 0.21028645833333334, 0.09521484375), ('Unhealthy-Dehydration', 0.9134114583333334, 0.77001953125, 0.17317708333333334, 0.2099609375)]"
HousePlant,train,datasets/HousePlants/train/images/10_jpg.rf.af5fa8ea871dc0a597fac3b8077d74b8.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.19855595667870035, 0.2887610020311442, 0.3971119133574007, 0.4448205822613406), ('Spider-Plant-Chloropythum-Comosum-', 0.3140794223826715, 0.6580907244414353, 0.628158844765343, 0.4752877454299255), ('Spider-Plant-Chloropythum-Comosum-', 0.5961191335740073, 0.1990521327014218, 0.6037906137184116, 0.3981042654028436), ('Spider-Plant-Chloropythum-Comosum-', 0.7743682310469314, 0.5192958700067705, 0.45126353790613716, 0.3899796885578876)]"
HousePlant,train,datasets/HousePlants/train/images/BacterialSpot_21_jpg.rf.f3cb69efca39d0374cfa1f97849501d7.jpg,,bacterial spot,unhealthy,[]
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_215_jpg.rf.2a62cea01c6d7be45a05b47be3796f0e.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.5, 0.403564453125, 1.0, 0.80712890625), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.4677734375, 0.3740234375, 0.935546875, 0.748046875)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_68_jpg.rf.431ec879cacd64c5943f63d56bcae3db.jpg,Spider-Plant-Chloropythum-Comosum-,leaf curl,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.625, 0.5, 0.75, 1.0), ('Spider-Plant-Chloropythum-Comosum-', 0.1195, 0.8405, 0.239, 0.276), ('Unhealthy-Leaf-Curl', 0.6605, 0.5265, 0.648, 0.904), ('Unhealthy-Leaf-Curl', 0.5505, 0.6475, 0.477, 0.582), ('Unhealthy-Leaf-Curl', 0.8785, 0.427, 0.237, 0.597)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_157_jpg.rf.0e6c220e188366218bbed5a5a1a41d03.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.4686666666666667, 0.39111111111111113, 0.44466666666666665, 0.4524444444444444), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.716, 0.4275555555555556, 0.568, 0.4711111111111111), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.13033333333333333, 0.21955555555555556, 0.22933333333333333, 0.2702222222222222), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.08333333333333333, 0.5013333333333333, 0.16666666666666666, 0.3928888888888889)]"
HousePlant,train,datasets/HousePlants/train/images/3747_jpg.rf.de71e30a00263845dadf528b3cdd5f6a.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.6303258145363408, 0.7572463768115942, 0.6190476190476191, 0.4855072463768116), ('Aloe-Vera-Aloe-barbadensis-', 0.3082706766917293, 0.842391304347826, 0.6165413533834586, 0.31521739130434784), ('Aloe-Vera-Aloe-barbadensis-', 0.6942355889724311, 0.6956521739130435, 0.38596491228070173, 0.6086956521739131), ('Aloe-Vera-Aloe-barbadensis-', 0.8258145363408521, 0.7880434782608695, 0.21804511278195488, 0.42391304347826086), ('Aloe-Vera-Aloe-barbadensis-', 0.8859649122807017, 0.6141304347826086, 0.22807017543859648, 0.7717391304347826), ('Aloe-Vera-Aloe-barbadensis-', 0.531328320802005, 0.6195652173913043, 0.44611528822055135, 0.7608695652173914), ('Aloe-Vera-Aloe-barbadensis-', 0.6729323308270677, 0.5108695652173914, 0.47619047619047616, 0.7644927536231884)]"
HousePlant,train,datasets/HousePlants/train/images/1571438_jpg.rf.cd3e06e4aaba6a1a8290504933ec8960.jpg,,powdery mildew,unhealthy,"[('Unhealthy-Powdery-Mildew', 0.5317164179104478, 0.5, 0.9365671641791045, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_20241004_103324_jpg.rf.ef985e7ef6a2a2f398c4f6fcaebe7c7f.jpg,Alocasia-Green-Velvet-Micholitziana-Frydek-,,healthy,"[('Alocasia-Green-Velvet-Micholitziana-Frydek-', 0.599609375, 0.703125, 0.462890625, 0.5810546875)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2190_jpeg.rf.bf6b139aad6798cddf6a83dec423d40e.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.439208984375, 0.7135416666666666, 0.61962890625, 0.5729166666666666)]"
HousePlant,train,datasets/HousePlants/train/images/1460_jpg.rf.a545f6a6707637aa004a790429fcdb90.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.2155, 0.49775112443778113, 0.429, 0.992503748125937), ('Aloe-Vera-Aloe-barbadensis-', 0.7955, 0.47976011994003, 0.409, 0.9565217391304348)]"
HousePlant,train,datasets/HousePlants/train/images/2639_jpg.rf.4d04e5d08a8c75370905fdaa736eacec.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.2791666666666667, 0.4317507418397626, 0.255, 0.857566765578635), ('Aloe-Vera-Aloe-barbadensis-', 0.15166666666666667, 0.870919881305638, 0.3, 0.2522255192878338), ('Aloe-Vera-Aloe-barbadensis-', 0.6616666666666666, 0.4970326409495549, 0.6766666666666666, 0.9881305637982196), ('Aloe-Vera-Aloe-barbadensis-', 0.47, 0.3857566765578635, 0.15666666666666668, 0.7655786350148368), ('Aloe-Vera-Aloe-barbadensis-', 0.6133333333333333, 0.36795252225519287, 0.29, 0.7299703264094956)]"
HousePlant,train,datasets/HousePlants/train/images/20240831_173827_jpg.rf.1220b432aed5b23561f22e056f5dad3a.jpg,Philippine-Evergreen-Aglaonema-Commutatum-,,healthy,"[('Philippine-Evergreen-Aglaonema-Commutatum-', 0.10107421875, 0.4143880208333333, 0.2021484375, 0.5201822916666666), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.598388671875, 0.3512369791666667, 0.29638671875, 0.36328125)]"
HousePlant,train,datasets/HousePlants/train/images/BacterialSpot_13_png.rf.1a3dbd14395732fc2737ba208d1254f4.jpg,,bacterial spot,unhealthy,[]
HousePlant,train,datasets/HousePlants/train/images/web_powderymildewandhowtocontrolit_jpg.rf.851152636e7a816dbf6110a061b45dd4.jpg,,powdery mildew,unhealthy,"[('Unhealthy-Powdery-Mildew', 0.5701799999999999, 0.538469387755102, 0.6198599999999999, 0.9230612244897959)]"
HousePlant,train,datasets/HousePlants/train/images/BacterialSpot_32_png.rf.964311023ec62fea04145df09d8e4246.jpg,,bacterial spot,unhealthy,[]
HousePlant,train,datasets/HousePlants/train/images/-no-1-11-_jpg.rf.559f92c7ad5dd52b244db68a70c8e256.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.33, 0.5853658536585366, 0.2375, 0.450281425891182), ('Pothos-Epipremnum-aureum-', 0.488125, 0.4709193245778612, 0.2, 0.32082551594746717), ('Pothos-Epipremnum-aureum-', 0.60125, 0.45121951219512196, 0.2625, 0.32082551594746717), ('Pothos-Epipremnum-aureum-', 0.475, 0.27392120075046905, 0.235, 0.3302063789868668)]"
HousePlant,train,datasets/HousePlants/train/images/Unhealthy_Aloe-Vera27_png.rf.feef6813a8a54c452389d4b5e9b065ba.jpg,Aloe-Vera-Aloe-barbadensis-,sunburn,unhealthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.47613997879109227, 0.36302083333333335, 0.3711558854718982, 0.6005208333333333), ('Aloe-Vera-Aloe-barbadensis-', 0.6033934252386002, 0.5135416666666667, 0.18345705196182396, 0.13177083333333334), ('Aloe-Vera-Aloe-barbadensis-', 0.26193001060445387, 0.45026041666666666, 0.2545068928950159, 0.23020833333333332), ('Unhealthy-Sunburn', 0.6208907741251326, 0.48854166666666665, 0.13043478260869565, 0.058854166666666666), ('Unhealthy-Sunburn', 0.2841993637327678, 0.37161458333333336, 0.11983032873807, 0.06458333333333334), ('Unhealthy-Sunburn', 0.5726405090137858, 0.6989583333333333, 0.16755037115588547, 0.06458333333333334)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_150_jpg.rf.e09047da8b15ecf37ec684db667a612e.jpg,Spider-Plant-Chloropythum-Comosum-,leaf curl,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.49356223175965663, 0.4740973312401884, 0.9842632331902719, 0.9387755102040817), ('Unhealthy-Leaf-Curl', 0.5, 0.48430141287284145, 1.0, 0.9686028257456829), ('Unhealthy-Leaf-Curl', 0.5507868383404864, 0.6342229199372057, 0.771101573676681, 0.6656200941915228)]"
HousePlant,train,datasets/HousePlants/train/images/21_il_fullxfull-2453498939_b0aq_jpg.rf.2bbf85e77e36ac324157de47494bf7c8.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.54541015625, 0.3346354166666667, 0.23291015625, 0.22721354166666666), ('Pothos-Epipremnum-aureum-', 0.08203125, 0.4124348958333333, 0.1640625, 0.17903645833333334)]"
HousePlant,train,datasets/HousePlants/train/images/20240831_173812_jpg.rf.3d9f61139e716eb56eeade900edc78ea.jpg,Philippine-Evergreen-Aglaonema-Commutatum-,,healthy,"[('Philippine-Evergreen-Aglaonema-Commutatum-', 0.3818359375, 0.666015625, 0.22900390625, 0.5944010416666666), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.184814453125, 0.5836588541666666, 0.36962890625, 0.7024739583333334), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.534912109375, 0.7630208333333334, 0.30908203125, 0.4739583333333333)]"
HousePlant,train,datasets/HousePlants/train/images/20240925_141027_jpg.rf.20fa81494837fd4c48426ffcca407126.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.680908203125, 0.7926432291666666, 0.193359375, 0.3248697916666667), ('Pothos-Epipremnum-aureum-', 0.433837890625, 0.9241536458333334, 0.21728515625, 0.15169270833333334), ('Pothos-Epipremnum-aureum-', 0.796875, 0.8772786458333334, 0.14208984375, 0.14713541666666666), ('Pothos-Epipremnum-aureum-', 0.72998046875, 0.5276692708333334, 0.12939453125, 0.17057291666666666), ('Pothos-Epipremnum-aureum-', 0.658203125, 0.6276041666666666, 0.18212890625, 0.2552083333333333), ('Pothos-Epipremnum-aureum-', 0.456298828125, 0.6533203125, 0.17529296875, 0.2884114583333333), ('Pothos-Epipremnum-aureum-', 0.37353515625, 0.7887369791666666, 0.1640625, 0.21875), ('Pothos-Epipremnum-aureum-', 0.529541015625, 0.7828776041666666, 0.14208984375, 0.16731770833333334), ('Pothos-Epipremnum-aureum-', 0.310302734375, 0.4811197916666667, 0.14892578125, 0.142578125), ('Pothos-Epipremnum-aureum-', 0.36474609375, 0.4189453125, 0.130859375, 0.11263020833333333), ('Pothos-Epipremnum-aureum-', 0.5400390625, 0.5224609375, 0.0947265625, 0.13411458333333334)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_20240915_173150_jpg.rf.21132b9a05c0a27d8d7ad3e247e11775.jpg,Snake-Plant-Dracaena-trifasciata-,,healthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.27734375, 0.6171875, 0.4694010416666667, 0.1796875), ('Snake-Plant-Dracaena-trifasciata-', 0.4055989583333333, 0.8544921875, 0.181640625, 0.2509765625), ('Snake-Plant-Dracaena-trifasciata-', 0.716796875, 0.70458984375, 0.3287760416666667, 0.2587890625), ('Snake-Plant-Dracaena-trifasciata-', 0.6451822916666666, 0.43994140625, 0.2760416666666667, 0.2109375), ('Snake-Plant-Dracaena-trifasciata-', 0.333984375, 0.427734375, 0.3196614583333333, 0.16650390625)]"
HousePlant,train,datasets/HousePlants/train/images/20241002_131128_jpg.rf.adfaeadcbb83e1518d519725fd15c07e.jpg,Snake-Plant-Dracaena-trifasciata-,,healthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.611328125, 0.591796875, 0.5302734375, 0.81640625), ('Snake-Plant-Dracaena-trifasciata-', 0.49560546875, 0.7327473958333334, 0.3095703125, 0.5345052083333334)]"
HousePlant,train,datasets/HousePlants/train/images/4119_jpg.rf.ead8cd99df0fb0532d8409b7c437df96.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.3375, 0.6833333333333333, 0.35, 0.5966666666666667), ('Aloe-Vera-Aloe-barbadensis-', 0.5725, 0.74, 0.34, 0.52), ('Aloe-Vera-Aloe-barbadensis-', 0.76625, 0.59, 0.4675, 0.35), ('Aloe-Vera-Aloe-barbadensis-', 0.5, 0.37, 0.1725, 0.24666666666666667), ('Aloe-Vera-Aloe-barbadensis-', 0.53375, 0.49666666666666665, 0.1125, 0.19666666666666666), ('Aloe-Vera-Aloe-barbadensis-', 0.27375, 0.3, 0.495, 0.3466666666666667), ('Aloe-Vera-Aloe-barbadensis-', 0.36125, 0.21833333333333332, 0.4675, 0.43666666666666665), ('Aloe-Vera-Aloe-barbadensis-', 0.725, 0.305, 0.3175, 0.4633333333333333), ('Aloe-Vera-Aloe-barbadensis-', 0.59875, 0.365, 0.0925, 0.17333333333333334)]"
HousePlant,train,datasets/HousePlants/train/images/3423_jpg.rf.dc8b5160e8ed8d75e91ef0f8cd3d52fc.jpg,Aloe-Vera-Aloe-barbadensis-,rust,unhealthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.439697133585722, 0.35625, 0.4034613304488913, 0.7125), ('Unhealthy-Rust', 0.2977285018929151, 0.20961538461538462, 0.11736073553272039, 0.21826923076923077), ('Aloe-Vera-Aloe-barbadensis-', 0.5278528934559221, 0.3, 0.2206598161168199, 0.6), ('Unhealthy-Rust', 0.5048674959437534, 0.32211538461538464, 0.04597079502433748, 0.10192307692307692), ('Aloe-Vera-Aloe-barbadensis-', 0.4210383991346674, 0.4625, 0.22444564629529476, 0.39134615384615384)]"
HousePlant,train,datasets/HousePlants/train/images/462549888_3852343565093964_190276762572295859_n_jpg.rf.80f50010abe9f77ffda809aee2ca3598.jpg,Snake-Plant-Dracaena-trifasciata-,sunburn,unhealthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.34348366013071896, 0.6502598039215686, 0.6337450980392157, 0.14215686274509803), ('Unhealthy-Sunburn', 0.2406470588235294, 0.6531666666666667, 0.06343790849673206, 0.05066666666666673), ('Snake-Plant-Dracaena-trifasciata-', 0.781967320261438, 0.4229607843137255, 0.30791503267973863, 0.4826715686274509), ('Snake-Plant-Dracaena-trifasciata-', 0.384640522875817, 0.29921568627450984, 0.20431372549019605, 0.5984264705882353), ('Unhealthy-Sunburn', 0.8258823529411764, 0.45481372549019616, 0.1193137254901962, 0.11446078431372554), ('Unhealthy-Sunburn', 0.3803202614379085, 0.07947549019607843, 0.15825490196078426, 0.15894607843137254), ('Unhealthy-Sunburn', 0.3515294117647059, 0.30472058823529413, 0.0690065359477124, 0.06478921568627455), ('Unhealthy-Sunburn', 0.06637254901960785, 0.6194803921568628, 0.1327450980392157, 0.08314705882352935)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2288_jpeg.rf.e6e336484d52e6e54d92cebacc8c65f8.jpg,Swiss Cheese Plant -Monstera Deliciosa-,dehydration,unhealthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.603759765625, 0.4654947916666667, 0.79248046875, 0.9309895833333334), ('Unhealthy-Dehydration', 0.761962890625, 0.20540364583333334, 0.2099609375, 0.23567708333333334), ('Unhealthy-Dehydration', 0.60302734375, 0.5071614583333334, 0.07666015625, 0.09440104166666667)]"
HousePlant,train,datasets/HousePlants/train/images/10053_jpg.rf.55a47818eaa302751babd828504a0d96.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.4624470588235294, 0.4193009708737864, 0.18336470588235296, 0.18809708737864078), ('Pothos-Epipremnum-aureum-', 0.6319058823529412, 0.23120388349514562, 0.27682352941176464, 0.11671844660194178), ('Pothos-Epipremnum-aureum-', 0.5360705882352942, 0.6160776699029126, 0.18802352941176476, 0.16300970873786416), ('Pothos-Epipremnum-aureum-', 0.2222588235294118, 0.5861747572815534, 0.23367058823529416, 0.12056310679611656), ('Pothos-Epipremnum-aureum-', 0.29705882352941176, 0.5147961165048544, 0.18221176470588235, 0.11671844660194178), ('Pothos-Epipremnum-aureum-', 0.7692470588235294, 0.5856893203883495, 0.1965176470588235, 0.10417475728155336), ('Pothos-Epipremnum-aureum-', 0.5495294117647059, 0.7130097087378641, 0.12402352941176473, 0.13118446601941758), ('Pothos-Epipremnum-aureum-', 0.6699058823529411, 0.6941941747572815, 0.11470588235294117, 0.11864077669902917), ('Pothos-Epipremnum-aureum-', 0.6956, 0.33248543689320387, 0.138070588235294, 0.12250485436893199)]"
HousePlant,train,datasets/HousePlants/train/images/20240926_084516_jpg.rf.0fb0aa6d7ae7020df65f6d6413c83a91.jpg,Snake-Plant-Dracaena-trifasciata-,,healthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.859619140625, 0.5725911458333334, 0.28076171875, 0.787109375)]"
HousePlant,train,datasets/HousePlants/train/images/10021_jpeg.rf.de9e80911cedd24484d6ffce154cd757.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.716875, 0.54, 0.17375, 0.16625), ('Pothos-Epipremnum-aureum-', 0.7575, 0.284375, 0.15625, 0.1175), ('Pothos-Epipremnum-aureum-', 0.58125, 0.43125, 0.11875, 0.14125), ('Pothos-Epipremnum-aureum-', 0.49875, 0.255, 0.20125, 0.10625), ('Pothos-Epipremnum-aureum-', 0.37125, 0.319375, 0.115, 0.16875), ('Pothos-Epipremnum-aureum-', 0.73625, 0.950625, 0.1175, 0.09875), ('Pothos-Epipremnum-aureum-', 0.64, 0.965, 0.0975, 0.07), ('Pothos-Epipremnum-aureum-', 0.71, 0.851875, 0.1975, 0.1275), ('Pothos-Epipremnum-aureum-', 0.844375, 0.698125, 0.16625, 0.11625)]"
HousePlant,train,datasets/HousePlants/train/images/8_jpg.rf.55945805a13e8efe4c3dee271de6e81d.jpg,Rubber-Fig-Ficus-Elastica-,,healthy,"[('Rubber-Fig-Ficus-Elastica-', 0.22291666666666668, 0.48985, 0.44375, 0.9797), ('Rubber-Fig-Ficus-Elastica-', 0.6265666666666667, 0.30235, 0.34896666666666665, 0.601575)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_189_jpg.rf.71a6de9851267fe72a054a398e1a2271.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5, 0.4685598377281947, 1.0, 0.9371196754563894)]"
HousePlant,train,datasets/HousePlants/train/images/4035_jpg.rf.497058a8a9f73dbad279c66faed83582.jpg,Aloe-Vera-Aloe-barbadensis-,rust,unhealthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.47509765625, 0.48802083333333335, 0.57421875, 0.5572916666666666), ('Unhealthy-Rust', 0.4130859375, 0.46770833333333334, 0.078125, 0.10833333333333334), ('Unhealthy-Rust', 0.88525390625, 0.678125, 0.10498046875, 0.0328125), ('Unhealthy-Rust', 0.404296875, 0.5723958333333333, 0.03759765625, 0.06354166666666666)]"
HousePlant,train,datasets/HousePlants/train/images/20241002_131414_jpg.rf.35a8ec172bce360c5dfa69bb56d34773.jpg,Snake-Plant-Dracaena-trifasciata-,,healthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.41357421875, 0.6429036458333334, 0.6005859375, 0.7141927083333334), ('Snake-Plant-Dracaena-trifasciata-', 0.3447265625, 0.6276041666666666, 0.119140625, 0.3606770833333333), ('Snake-Plant-Dracaena-trifasciata-', 0.2744140625, 0.6119791666666666, 0.06494140625, 0.2545572916666667), ('Snake-Plant-Dracaena-trifasciata-', 0.46484375, 0.5266927083333334, 0.123046875, 0.48046875), ('Snake-Plant-Dracaena-trifasciata-', 0.5390625, 0.7994791666666666, 0.197265625, 0.177734375)]"
HousePlant,train,datasets/HousePlants/train/images/10025_jpg.rf.441e7d14cf0efd6ef67f82de38b60630.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.3975, 0.5127777777777778, 0.795, 0.6077777777777778)]"
HousePlant,train,datasets/HousePlants/train/images/20240925_135205_jpg.rf.237be95aff419d8c02621f021807dff4.jpg,Inch-Plant-Tradescantia-zebrina-,,healthy,"[('Inch-Plant-Tradescantia-zebrina-', 0.20703125, 0.9108072916666666, 0.04150390625, 0.06640625), ('Inch-Plant-Tradescantia-zebrina-', 0.15380859375, 0.904296875, 0.060546875, 0.08072916666666667), ('Inch-Plant-Tradescantia-zebrina-', 0.266845703125, 0.986328125, 0.06396484375, 0.02734375), ('Inch-Plant-Tradescantia-zebrina-', 0.369384765625, 0.9892578125, 0.04736328125, 0.021484375), ('Inch-Plant-Tradescantia-zebrina-', 0.24462890625, 0.904296875, 0.0380859375, 0.041015625), ('Inch-Plant-Tradescantia-zebrina-', 0.197265625, 0.798828125, 0.0390625, 0.033854166666666664), ('Inch-Plant-Tradescantia-zebrina-', 0.69775390625, 0.904296875, 0.0380859375, 0.07682291666666667)]"
HousePlant,train,datasets/HousePlants/train/images/1571440-LGPT-copy_jpg.rf.df11fae350124ff8ceeeb2b1e1252a7d.jpg,,powdery mildew,unhealthy,"[('Unhealthy-Powdery-Mildew', 0.515380859375, 0.5, 0.83056640625, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/2195_jpg.rf.e7359f37d64af1e4bf8766ca1d24902c.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.493, 0.4395454545454546, 0.092, 0.08818181818181818), ('Aloe-Vera-Aloe-barbadensis-', 0.576, 0.24772727272727274, 0.152, 0.15363636363636363), ('Aloe-Vera-Aloe-barbadensis-', 0.495, 0.29363636363636364, 0.112, 0.1990909090909091), ('Aloe-Vera-Aloe-barbadensis-', 0.402, 0.2640909090909091, 0.099, 0.16272727272727272)]"
